title;authors;year;publicationtitle;citationcount;doi;abstract;population;intervention;comparison;outcomes;context;checklater;include;testitem
Airport Foreign Object Detection Algorithm Based on Binocular Parallax;Cai Xun,Yang Heng Zhan,;2022;2022 International Conference on Mechanical and Electronics Engineering (ICMEE);0;https://doi.org/10.1109/ICMEE56406.2022.10093485;The full name of FOD [1] is Foreign Object Debris. This paper combines binocular vision difference to realize Foreign Object Debris detection. The principle of Binocular parallax [2] simulates that the human eyes observe the same position from different observation angles, the spatial information obtained by the left and right eyes is different, and the spatial information is described by detecting this difference. In this paper, the detection of Foreign Object Detection is realized by this principle and binocular camera. Firstly, the appropriate mathematical model is established according to the three-dimensional space information of airport runway plane and binocular camera. Then, the feature points of interest in the right camera are extracted by sift detection algorithm, and then the feature points extracted by the right camera are projected into the image of the left camera according to the mathematical model established above. Finally, The Color difference similarity proposed in this paper is used to filter pixels, which can effectively and quickly detect foreign objects in the region. Experiments show that the algorithm can not only effectively detect the foreign object in the plane, but also eliminate some interference in the plane, such as cracks, and the dirt spots with large difference from the plane.;0;0;0;0;0;0;0
An Analysis of Orientation and Ocular Dominance Patterns in the Visual Cortex of Cats and Ferrets;T. M Müller,M. Stetter,M. Hübener,F. Sengpiel,T. Bonhoeffer,I. Gödecke,B. Chapman,S. Löwel,K. Obermayer,;2000;Neural Computation;0;https://doi.org/10.1162/089976600300014854;"We report an analysis of orientation and ocular dominance maps that were recorded optically from area 17 of cats and ferrets. Similar to a recent study performed in primates (Obermayer & Blasdel, 1997), we find that 80% (for cats and ferrets) of orientation singularities that are nearest neighbors have opposite sign and that the spatial distribution of singularities deviates from a random distribution of points, because the average distances between nearest neighbors are significantly larger than expected for a random distribution. Orientation maps of normally raised cats and ferrets show approximately the same typical wavelength; however, the density of singularities is higher in ferrets than in cats. Also, we find the well-known overrepresentation of cardinal versus oblique orientations in young ferrets (Chapman & Bonhoeffer, 1998; Coppola, White, Fitzpatrick, & Purves, 1998) but only a weak, not quite significant overrepresentation of cardinal orientations in cats, as has been reported previously (Bonhoeffer & Grinvald, 1993). Orientation and ocular dominance slabs in cats exhibit a tendency of being orthogonal to each other (Hüubener, Shoham, Grinvald, & Bonhoeffer, 1997), albeit less pronounced, as has been reported for primates (Obermayer & Blasdel, 1993). In chronic recordings from single animals, a decrease of the singularity density and an increase of the ocular dominance wavelength with age but no change of the orientation wavelengths were found. Orientation maps are compared with two pattern models for orientation preference maps: bandpass-filtered white noise and the field analogy model. Bandpass-filtered white noise predicts sign correlations between orientation singularities, but the correlations are significantly stronger (87% opposite sign pairs) than what we have found in the data. Also, bandpass-filtered noise predicts a deviation of the spatial distribution of singularities from a random dot pattern. The field analogy model can account for the structure of certain local patches but not for the whole orientation map. Differences between the predictions of the field analogy model and experimental data are smaller than what has been reported for primates (Obermayer & Blasdel, 1997), which can be explained by the smaller size of the imaged areas in cats and ferrets.";0;0;0;0;0;0;0
An ocellar model for optical illusion considered by the lateral geniculate body and hypercolumn;I. Okuhara,S. Osaki,;1994;Proceedings of 1994 IEEE International Conference on Neural Networks (ICNN'94);0;https://doi.org/10.1109/ICNN.1994.374874;In the cerebral cortex which performs intellectual information processing of humans, the visual area which is concerned with vision as the most important information source is developed. First we give an outline about the visual information processing. The visual stimuli which are caught by the eyeball project on the retina as a 2D image. In the retina, it is translated to electric signals from the light signals by the photoreceptor, the so-called visual cells. The informations which are performed in the retina are transmitted to the lateral geniculate body (LGN), and arrive at V1. There is a regular partial structure, the so called hypercolumn (HC) in V1. It consists of the column about ocular dominance and an orientation. Neurons which respond to a contour are found in V2. This paper proposes the lower visual information processing model from the external world to V2 through the eyeball and V1. Two informations are transmitted by LGN in parallel processing from the eyeball to V1 in our model. Furthermore, we consider the representation in HC. We apply our proposed model to optical illusion in simulation.<>;0;0;0;0;0;0;0
Arbitrary Elastic Topologies and Ocular Dominance;Peter Dayan,;1993;Neural Computation;0;https://doi.org/10.1162/neco.1993.5.3.392;The elastic net, which has been used to produce accounts of the formation of topology-preserving maps and ocular dominance stripes (OD), embodies a nearest neighbor topology. A Hebbian account of OD is not so restricted—and indeed makes the prediction that the width of the stripes depends on the nature of the (more general) neighborhood relations. Elastic and Hebbian accounts have recently been unified, raising a question mark about their different determiners of stripe widths. This paper considers this issue, and demonstrates theoretically that it is possible to use more general topologies in the elastic net, including those effectively adopted in the Hebbian model.;0;0;0;0;0;0;0
Are Visual Cortex Maps Optimized for Coverage?;Miguel Á. Carreira-Perpiñán,Geoffrey J. Goodhill,;2002;Neural Computation;0;https://doi.org/10.1162/08997660260028601;The elegant regularity of maps of variables such as ocular dominance, orientation, and spatial frequency in primary visual cortex has prompted many people to suggest that their structure could be explained by an optimization principle. Up to now, the standard way to test this hypothesis has been to generate artificial maps by optimizing a hypothesized objective function and then to compare these artificial maps with real maps using a variety of quantitative criteria. If the artificial maps are similar to the real maps, this provides some evidence that the real cortex may be optimizing a similar function to the one hypothesized. Recently, a more direct method has been proposed for testing whether real maps represent local optima of an objective function (Swindale, Shoham, Grinvald, Bonhoeffer, & Hübener, 2000). In this approach, the value of the hypothesized function is calculated for a real map, and then the real map is perturbed in certain ways and the function recalculated. If each of these perturbations leads to a worsening of the function, it is tempting to conclude that the real map is quite likely to represent a local optimum of that function. In this article, we argue that such perturbation results provide only weak evidence in favor of the optimization hypothesis.;0;0;0;0;0;0;0
Asymmetric stereoscopic video encoding algorithm based on subjective visual characteristic;Shu Liu,Feng Liu,Jingjing Fan,Hongfei Xia,;2009;2009 International Conference on Wireless Communications & Signal Processing;4;https://doi.org/10.1109/WCSP.2009.5371693;In traditional asymmetric stereo video encoding scheme, one eye is represented with high quality sequence, the other eye is represented with lower quality one. However, if the low quality view is the observer's dominant eye, the masking effect will not work. Based on this human visual characteristic, this paper proposed a GOP-based resolution cross-switching asymmetric encoding scheme. By allocating degradation to both of views in a balanced way over time, our experimental results show better compression efficiency than JMVM reference software and better subjective visual quality than the traditional asymmetric stereo video encoding scheme. Our stereo video coding scheme can be a trade-off between compression performance and subjective visual quality.;0;0;0;0;0;0;0
Attentional Sampling between Eye Channels;Daniele Re,Golan Karvat,Ayelet N. Landau,;2023;Journal of Cognitive Neuroscience;0;https://doi.org/10.1162/jocn_a_02018;Our ability to detect targets in the environment fluctuates in time. When individuals focus attention on a single location, the ongoing temporal structure of performance fluctuates at 8 Hz. When task demands require the distribution of attention over two objects defined by their location, color or motion direction, ongoing performance fluctuates at 4 Hz per object. This suggests that distributing attention entails the division of the sampling process found for focused attention. It is unknown, however, at what stage of the processing hierarchy this sampling occurs, and whether attentional sampling depends on awareness. Here, we show that unaware selection between the two eyes leads to rhythmic sampling. We presented a display with a single central object to both eyes and manipulated the presentation of a reset event (i.e., cue) and a detection target to either both eyes (binocular) or separately to the different eyes (monocular). We assume that presenting a cue to one eye biases the selection process to content presented in that eye. Although participants were unaware of this manipulation, target detection fluctuated at 8 Hz under the binocular condition, and at 4 Hz when the right (and dominant) eye was cued. These results are consistent with recent findings reporting that competition between receptive fields leads to attentional sampling and demonstrate that this competition does not rely on aware processes. Furthermore, attentional sampling occurs at an early site of competition among monocular channels, before they are fused in the primary visual cortex.;0;0;0;0;0;0;0
Augmented Tangibility Surgical Navigation Using Spatial Interactive 3-D Hologram zSpace with OsiriX and Bio-Texture 3-D Organ Modeling;Maki Sugimoto,;2015;2015 International Conference on Computer Application Technologies;8;https://doi.org/10.1109/CCATS.2015.53;We developed a new spatial navigation system for medical informatics by interactive superimposing 3-D hologram and 3D printing technology. Interactive stereo display was used for the existence of an interaction between the users and stereo images of the patient's anatomy depicted on the display in the form of tracking the user's head and hand/arm position. Sensing the user's head position created motion parallax information, an immersive depth cue that can be added to the binocular parallax already present in the display. We also developed new technology of bio-texture modeling by multi-material 3D printing to form 3D organ textures and structures. Based on patient-specific MDCT data sets, regions of interest were segmented using DICOM viewer OsiriX application. After generating 3D surface models of the organ and STL file out of the patient's 3D data, the inkjet 3D printer created a 3D multi-material organ replica. Sensing the user's hand or arm position using motion sensor attached the patient's life size 3-D printed organ model, allowed the user to manipulate the spatial attributes of the virtual and real printed organs, which can enhance spatial reasoning and augmented tangibility. These tangible organ replication provide better anatomical reference tool as a tailormade simulation and navigation, and contribute to medical safety and accuracy, less-invasiveness and improvement of the medical education for students and trainees.;0;0;0;0;0;0;0
Automatic stereoscopic presentation of functions of two variables;Bela Julesz,Joan E. Miller,;1962;The Bell System Technical Journal;1;https://doi.org/10.1002/j.1538-7305.1962.tb02424.x;Spatial models of functions of two variables are often a valuable research tool. Nomograms and artistic relief drawings in two dimensions are difficult to prepare and still lack the direct impact of a spatial object. It has been demonstrated (see Ref. 2) that objects with a randomly dotted surface permit the determination of binocular parallax and, thus, can be seen in depth even though they are devoid of all other depth cues. This random surface presentation has the advantage that the random brightness points can be evenly and densely placed, whereas the classical contour-line projection at equally spaced heights may leave empty spaces between adjacent contour-lines. A digital computer is used to generate the three-dimensional image of a given z = f (x, y) function and to wrap its surface with points of random brightness. The stereo projections of the function are obtained and, when viewed stereoscopically, give the impression of the three-dimensional object as being viewed along the z-axis. The random surface prevents the accumulation of clusters of uniform regions or periodic patterns which yield ambiguities when fused. Two stereo demonstrations are given of surfaces obtained by this method.;0;0;0;0;0;0;0
Automultiscopic 3D Displays System Model and Evaluation;Jiayu Bi,Dan Zeng,Zhijiang Zhang,Zhihua Dong,;2009;2009 WRI World Congress on Computer Science and Information Engineering;4;https://doi.org/10.1109/CSIE.2009.350;An automultiscopic display system model with a real parallel camera layout is derived. And a solution to evaluate the performance of 3D system models is also discussed. According to the theory of computer vision and binocular parallax, the mathematical expressions map the real object space to the perceived image space by 4*4 homogenous matrices. The model is estimated quantitatively by considering perceived depth range, 3D depth adjusting sensitivity and the fusion limitation of human eyes. The performance of the model is also compared with other two models. The analysis shows this model has higher 3D depth adjusting sensitivity and larger fusion limitation. The parameters of shooting and display can be adjusted more precisely so that the perceived depth can be controlled more effectively. The theory and simulation results prove this model has better value of reference in real shooting condition.;0;0;0;0;0;0;0
Beyond flat panning and zooming: dolly-enhanced SQTVR;N.A. Bolhassan,W.L. Martens,M. Cohen,;2002;First International Symposium on Cyber Worlds, 2002. Proceedings.;0;https://doi.org/10.1109/CW.2002.1180925;"This paper describes a novel solution to limitations associated with interactive display of immersive stereographic imagery via Apple's QuickTime Virtual Reality (QTVR) technology. A unique multinode implementation providing Stereographic QTVR (termed here SQTVR) enables display of pairs of images exhibiting binocular parallax, and the stereoscopic depth percept that results is enhanced by motion parallax inherent in a subtle translation of the viewpoint through the displayed 3D scene. Stereoscopic depth is maintained as a user pans freely through a complete 360/spl deg/ horizontal panorama, while the system imposes a slight dollying in and out of the scene as a user's view rotates left or right. In addition, SQTVR solves two problems that can be observed when users of conventional QTVR technology change viewing positions, and these are problems that generally interfere with a user's sense of immersion and telepresence. First, objects that should be revealed (""disoccluded"") by a change in viewing position remain occluded behind objects in the foreground of the image. Second, objects that should loom large as they approach the viewing position are displayed in an unchanging proportion relative to image elements in the background. SQTVR's multinode implementation addresses these two limitations of conventional QTVR technology in a natural way by tiling a plane with equilateral triangles connecting potential viewing positions.";0;0;0;0;0;0;0
Binocular Mutual Learning for Improving Few-shot Classification;Ziqi Zhou,Xi Qiu,Jiangtao Xie,Jianan Wu,Chi Zhang,;2021;2021 IEEE/CVF International Conference on Computer Vision (ICCV);25;https://doi.org/10.1109/ICCV48922.2021.00829;Most of the few-shot learning methods learn to transfer knowledge from datasets with abundant labeled data (i.e., the base set). From the perspective of class space on base set, existing methods either focus on utilizing all classes under a global view by normal pretraining, or pay more attention to adopt an episodic manner to train meta-tasks within few classes in a local view. However, the interaction of the two views is rarely explored. As the two views capture complementary information, we naturally think of the compatibility of them for achieving further performance gains. Inspired by the mutual learning paradigm and binocular parallax, we propose a unified framework, namely Binocular Mutual Learning (BML), which achieves the compatibility of the global view and the local view through both intraview and cross-view modeling. Concretely, the global view learns in the whole class space to capture rich inter-class relationships. Meanwhile, the local view learns in the local class space within each episode, focusing on matching positive pairs correctly. In addition, cross-view mutual interaction further promotes the collaborative learning and the implicit exploration of useful knowledge from each other. During meta-test, binocular embeddings are aggregated together to support decision-making, which greatly improve the accuracy of classification. Extensive experiments conducted on multiple benchmarks including cross-domain validation confirm the effectiveness of our method1.;0;0;0;0;0;0;0
Binocular depth perception of computer-generated patterns;Bela Julesz,;1960;The Bell System Technical Journal;54;https://doi.org/10.1002/j.1538-7305.1960.tb03954.x;The perception of depth involves monocular and binocular depth cues. The latter seem simpler and more suitable for investigation. Particularly important is the problem of finding binocular parallax, which involves matching patterns of the left and right visual fields. Stereo pictures of familiar objects or line drawings preclude the separation of interacting cues, and thus this pattern-matching process is difficult to investigate. More insight into the process can be gained by using unfamiliar picture material devoid of all cues except binocular parallax. To this end, artificial stereo picture pairs were generated on a digital computer. When viewed monocularly, they appear completely random, but if viewed binocularly, certain correlated point domains are seen in depth. By introducing distortions in this material and testing for perception of depth, it is possible to show that pattern-matching of corresponding points of the left and right visual fields can be achieved by first combining the two fields and then searching for patterns in the fused field. By this technique, some interesting properties of this fused binocular field are revealed, and a simple analog model is derived. The interaction between the monocular and binocular fields is also describea. A number of stereo images that demonstrate these and other findings are presented.;0;0;0;0;0;0;0
Binocular image dominant mechanism;Jing-Jing Ge,Zhao-Rong Lin,Da-Kai Zhu,;2012;2012 IEEE International Geoscience and Remote Sensing Symposium;0;https://doi.org/10.1109/IGARSS.2012.6350406;To improve the resolution and identification of remote sensing, a system has been established to obtain human binocular image dominant mechanism. The influence of binocular vision on the neural contrast sensitivity function (NCSF) of vision system is studied with a calculation method. The contrast sensitivity function (CSF) of visual system and modulation transfer function (MTF) of the eye's optical system are firstly measured with correspondent instruments respectively. Then the NCSF is calculated as the ratio of CSF and MTF. Two individual human are involved in this study. It is shown that the resolution and identification of binocular summation is large better than that of monocular results. The dominant eye that takes precedence has no relationship with the quality of the eye's optical system.;0;0;0;0;0;0;0
Binocular interface: Interaction techniques considering binocular parallax for a large display;Keigo Yoshimura,Takefumi Ogawa,;2015;2015 IEEE Virtual Reality (VR);2;https://doi.org/10.1109/VR.2015.7223422;There have been many studies on intuitive user interfaces for large displays by using pointing movements. However, if a user cannot reach a display, object manipulations on the display are difficult because the user will see duplicate fingers due to binocular parallax. We propose Binocular Interface, which enables interactions with an object by using two pseudo fingers. In a prototype, pointing positions on the display are estimated on the basis of the positions of eyes and a finger detected by an RGB-D camera. We implemented three basic operations (select, move, and resize) using duplicate fingers and evaluated each operation.;0;0;0;0;0;0;0
Breaking Rotational Symmetry in a Self-Organizing Map Model for Orientation Map Development;M. Riesenhuber,H.-U. Bauer,D. Brockmann,T. Geisel,;1998;Neural Computation;0;https://doi.org/10.1162/089976698300017719;"We analyze the pattern formation behavior of a high-dimensional self-organizing map (SOM) model for the competitive projection of ON-center-type and OFF-center-type inputs to a common map layer. We mathematically show, and numerically confirm, that even isotropic stimuli can drive the development of oriented receptive fields and an orientation map in this model. This result provides an important missing link in the spectrum of pattern formation behaviors observed in SOM models. Extending the model by including further layers for binocular inputs, we also investigate the combined development of orientation and ocular dominance maps. A parameter region for combined patterns exists; corresponding maps show a preference for perpendicular intersection angles between iso-orientation lines and ocularity domain boundaries, consistent with experimental observations.";0;0;0;0;0;0;0
Can Hebbian Volume Learning Explain Discontinuities in Cortical Maps?;Graeme J. Mitchison,Nicholas V. Swindale,;1999;Neural Computation;1;https://doi.org/10.1162/089976699300016115;It has recently been shown that orientation and retinotopic position, both of which are mapped in primary visual cortex, can show correlated jumps (Das & Gilbert, 1997). This is not consistent with maps generated by Kohonen's algorithm (Kohonen, 1982), where changes in mapped variables tend to be anticorrelated. We show that it is possible to obtain correlated jumps by introducing a Hebbian component (Hebb, 1949) into Kohonen's algorithm. This corresponds to a volume learning mechanism where synaptic facilitation depends not only on the spread of a signal from a maximally active neuron but also requires postsynaptic activity at a synapse. The maps generated by this algorithm show discontinuities across which both orientation and retinotopic position change rapidly, but these regions, which include the orientation singularities, are also aligned with the edges of ocular dominance columns, and this is not a realistic feature of cortical maps. We conclude that cortical maps are better modeled by standard, non-Hebbian volume learning, perhaps coupled with some other mechanism (e.g., that of Ernst, Pawelzik, Tsodyks, & Sejnowski, 1999) to produce receptive field shifts.;0;0;0;0;0;0;0
Cepstral filtering on a columnar image architecture: a fast algorithm for binocular stereo segmentation;Y. Yeshurun,E.L. Schwartz,;1989;IEEE Transactions on Pattern Analysis and Machine Intelligence;75;https://doi.org/10.1109/34.192471;Many primate visual cortex architectures have a prominent feature responsible for the mixing of left and right eye visual data: ocular dominance columns represent thin (about 5-10 minutes of arc) strips of alternating left and right eye input to the brain. It is shown that such an architecture, when operated upon with a cepstral filter, provides a strong cue for binocular stereopsis. Specifically, the vector of binocular disparity may be easily identified in the output of the (columnar based) cepstral filter. This algorithm is illustrated with application to a random dot stereogram and to natural images. The authors suggest that this provides a fast algorithm for stereo segmentation, in a machine vision context. In a biological context, it may provide a computational rationale for the existence of columnar systems with regard to both ocular mixing and other visual modalities that have a columnar architecture.<>;0;0;0;0;0;0;0
Competition for Neurotrophic Factors: Mathematical Analysis;T. Elliott,N. R. Shadbolt,;1998;Neural Computation;0;https://doi.org/10.1162/089976698300016927;Neurotrophic factors, particularly the neurotrophin gene family of neurotrophic factors, are implicated in activity-dependent anatomical plasticity in the visual cortex and at the neuromuscular junction. Accumulating evidence implicates neurotrophic factors as possible mediators of activity-dependent competition between afferents, leading to the segregation of afferents' arbors on the target space. We present a biologically plausible mathematical model of competition for neurotrophic factors. We show that the model leads to anatomical segregation, provided that the levels of neurotrophic factors released in an activity-independent manner, or the levels available by exogenous infusion, are below a critical value, which we derive. Above this critical value, afferent segregation breaks down. We also show that the model segregates afferents even in the presence of very highly correlated patterns of afferent activity. The model is therefore ideally suited for application to the development of ocular dominance columns in the kitten visual cortex.;0;0;0;0;0;0;0
Construction of Autostereograms Taking into Account Object Colors and Its Applications for Steganography;Yusuke Tsuda,Yonghao Yue,Tomoyuki Nishita,;2008;2008 International Conference on Cyberworlds;1;https://doi.org/10.1109/CW.2008.86;Information on appearances of three-dimensional objects are transmitted via the Internet, and displaying objects plays an important role in a lot of areas such as movies and video games. An autostereogram is one of the ways to represent three-dimensional objects taking advantage of binocular parallax, by which depths of objects are perceived. In previous methods, the colors of objects were ignored when constructing autostereogram images. In this paper, we propose a method to construct autostereogram images taking into account color variation of objects, such as shading. We also propose a technique to embed color information in autostereogram images. Using our technique, autostereogram images shown on a display change, and viewers can enjoy perceiving three-dimensional object and its colors in two stages. Color information is embedded in a monochrome autostereogram image, and colors appear when the correct color table is used. Our technique can also be used for steganography to hide color information. Moreover, file size gets smaller than that of an original autostereogram image because indexed colors are used. Therefore, the 3D images constructed using our method are useful for transmission through the cyberworld.;0;0;0;0;0;0;0
Conversion Method From Moving Pictures Captured by High-Definition Television Camera on Kaguya (SELENE) Into Stereoscopic Images;Masato Miura,Jun Arai,Junichi Yamazaki,Hisayuki Sasaki,Makoto Okui,Shin-Ichi Sobue,Fumio Okano,;2010;Journal of Display Technology;0;https://doi.org/10.1109/JDT.2010.2052452;We present a method of converting moving pictures captured by a single high-definition television camera mounted on the Japanese lunar orbiter Kaguya (Selenological and Engineering Explorer, SELENE) into stereoscopic images. As objects in the moving pictures look as if they are moving vertically, vertical disparity is caused by the time offset of the sequence. The vertical disparity is converted into horizontal disparity by rotating the images by 90 degs. We developed models of the capture and display systems, and geometrically and numerically derived convergence points of observers' eyes. We confirmed that observers could perceive a stereoscopic effect with binocular parallax for the lunar surface at distances of several hundreds of kilometers.;0;0;0;0;0;0;0
Design of virtual reality robot based on android platform;Jiawang Bai,Xin Wang,Wenbin Zhang,Chaojian Zhuang,Mengdi Pan,;2017;2017 Fourth International Conference on Image Information Processing (ICIIP);1;https://doi.org/10.1109/ICIIP.2017.8313798;Combining the virtual reality (VR) technology with hardware, this paper proposes a remote control system for robot based on Android and Arduino platform. A binocular camera and Pan/Tilt/Zoom (PTZ) are used to build dynamic view, VR headset display device with an Android phone is used to receive video and binocular parallax is used to form stereoscopic images. The control scheme adopts the command word recognition technology based on the Auto Speech Recognition of iFLYTEK. Then it sends out the corresponding control signal by judging the input voice. The experiment results show this system feasible and reliable.;0;0;0;0;0;0;0
Development of EOG-Based Communication System Controlled by Eight-Directional Eye Movements;Kenji Yamagishi,Junichi Hori,Michio Miyakawa,;2006;2006 International Conference of the IEEE Engineering in Medicine and Biology Society;44;https://doi.org/10.1109/IEMBS.2006.259914;A communication support interface controlled by eye movements and voluntary eye blink has been developed for disabled individuals with motor paralysis who cannot speak. Horizontal and vertical electro-oculograms were measured using two electrodes attached above and beside the dominant eye and referring to an earlobe electrode and amplified with AC-coupling in order to reduce the unnecessary drift. Eight directional cursor movements and one selected operation were realized by logically combining the two detected channel signals based on threshold setting specific to the individuals. As experimental results using a projected screen keyboard, processing speed was improved to 12.1 letters/min. while the accuracy was 90.4%.;0;0;0;0;0;0;0
Development of Oriented Ocular Dominance Bands as a Consequence of Areal Geometry;H.-U. Bauer,;1995;Neural Computation;0;https://doi.org/10.1162/neco.1995.7.1.36;"It has been hypothesized that the different appearance of ocular dominance bands in the cat and the monkey is a consequence of the different mapping geometries in these species (LeVay et al. 1985; Anderson et al. 1988). Here I investigate the impact of areal geometries on the preferred direction of ocular dominance bands in two adaptive map formation models, the self-organizing feature map and the elastic net algorithm. In the case of the self-organizing feature map, the occurrence of instabilities that correspond to ocular dominance bands can be analytically investigated. The instabilities automatically yield stripes of correct orientation. These analytic results are complemented by simulations. In the case of the elastic net algorithm, simulations reveal two different parameter regimes of the algorithm, only one of which leads to stripes of correct orientation. The results suggest that neighborhood preservation in visual maps is enforced in the backward direction, such that neighboring cells in the cortex have neighboring receptive fields, and not vice versa.";0;0;0;0;0;0;0
Development of a tool that increases / reverses the user's binocular parallax with optical elements to change the feeling of depth of a physical object;Tomotaka Horiuchi,Yutaro Yamada,Shigeru Wesugi,;2017;2017 IEEE International Conference on Mechatronics and Automation (ICMA);0;https://doi.org/10.1109/ICMA.2017.8015843;In daily situation such as driving a car or playing a ball sport, the feeling of depth is important to understand the distance between an object and a performer. There decline in a feeling of depth due to aging influences on performance. Furthermore, because many people may be unaware of a decline in their feeling of depth, it is typically thought that it's difficult to monitor the degree of change in a person's feeling of depth correctly and to prepare the person for the decline. Authors thus intend to propose a unique experience of simulating a change in the feeling of depth relating to aging. The present paper explains a method and a tool for changing the feeling of depth of a physical object in real environment. We focused on the influence on a feeling of depth by changing only binocular parallax, and constructed a tool that increases / reverses the user's binocular parallax. In consideration of tiredness resulting from a long time use, we designed the tool to conform optical information received when using the tool to that received when observing physical objects directly. Through the movement of objective mirrors and ocular prisms, the tool changes the user's binocular parallax arbitrarily. It was reported from experiences that the feeling of depth changed by using this tool.;0;0;0;0;0;0;0
Disparity Analysis of Images;Stephen T. Barnard,William B. Thompson,;1980;IEEE Transactions on Pattern Analysis and Machine Intelligence;556;https://doi.org/10.1109/TPAMI.1980.4767032;An algorithm for matching images of real world scenes is presented. The matching is a specification of the geometrical disparity between the images and may be used to partially reconstruct the three-dimensional structure of the scene. Sets of candidate matching points are selected independently in each image. These points are the locations of small, distinct features which are likely to be detectable in both images. An initial network of possible matches between the two sets of candidates is constructed. Each possible match specifies a possible disparity of a candidate point in a selected reference image. An initial estimate of the probability of each possible disparity is made, based on the similarity of subimages surrounding the points. These estimates are iteratively improved by a relaxation labeling technique making use of the local continuity property of disparity that is a consequence of the continuity of real world surfaces. The algorithm is effective for binocular parallax, motion parallax, and object motion. It quickly converges to good estimates of disparity, which reflect the spatial organization of the scene.;0;0;0;0;0;0;0
Dynamic Visual Acuity (DVA) Binocular Summation and DVA Performance Factors;Masaki Emoto,;2010;Journal of Display Technology;2;https://doi.org/10.1109/JDT.2010.2045635;Recent developments in video technology enable us to view wider field-of-view (FOV) images using wide flat-panel displays, as one would a television monitor. New video systems with high resolution beyond HDTV have been proposed, but it is not clear that their motion picture quality will be sufficient if traditional video system frame rates are used. In the assessment of picture quality, it is recommended to screen viewers' static visual acuity (SVA), but not their dynamic visual acuity (DVA). Furthermore, the methodology to measure the DVA appropriate for the participants in such an assessment of picture quality has not yet been clearly established. In this paper, we have studied, experimentally, the changes in DVA performance by looking at differences in DVA measurement conditions as the first step to establish the methodology. We successfully verified the improvement of DVA performance in binocular viewing compared to monocular viewing. We also looked at the differences in DVA performance as a function of viewing conditions, including eye rotation direction (nasal or temporal direction), shape of the visual target (a Landolt C or E chart), ocular dominance (dominant or non-dominant eye), and the anisotropy or the difference in target orientation of a laterally moving target.;0;0;0;0;0;0;0
Effect of Binocular Cortical Misalignment on Ocular Dominance and Orientation Selectivity;Harel Shouval,Nathan Intrator,C. Charles Law,Leon N Cooper,;1996;Neural Computation;4;https://doi.org/10.1162/neco.1996.8.5.1021;We model a two-eye visual environment composed of natural images and study its effect on single cell synaptic modification. In particular, we study the effect of binocular cortical misalignment on receptive field formation after eye opening. We show that binocular misalignment affects principal component analysis (PCA) and Bienenstock, Cooper, and Munro (BCM) learning in different ways. For the BCM learning rule this misalignment is sufficient to produce varying degrees of ocular dominance, whereas for PCA learning binocular neurons emerge in every case.;0;0;0;0;0;0;0
Effect of Display Technology on the Crosstalk Perception in Stereoscopic Video Content;Lili Wang,Yan Tu,Li Chen,Panpan Zhang,Tingting Zhang,Kees Teunissen,Ingrid Heynderickx,;2012;IEEE Transactions on Circuits and Systems for Video Technology;4;https://doi.org/10.1109/TCSVT.2012.2198135;3-D, and in particular stereoscopic, displays are believed to have great prospects. Due to imperfections in the optical and electronic components, however, some image distortions still exist in these displays. Among them, crosstalk is considered to be a very annoying one. The aim of the current research is to investigate crosstalk perception and its influence on image quality when rendering dynamic image sequences on two types of stereoscopic displays: a hold-type liquid-crystal display with patterned retarder and circular polarizing glasses, and an impulse-type digital light processing display with shutter glasses. Results show that the dynamic behavior of the displays has an impact on crosstalk perception. Perceived motion blur can mask crosstalk visibility, especially at low binocular parallax, which limits the crosstalk-induced image quality degradation.;0;0;0;0;0;0;0
Effect of Ocular Dominance on Touch Position;Seung-Ryeol Kim,Jong-Man Kim,Joohwan Kim,Seung-Woo Lee,;2016;Journal of Display Technology;0;https://doi.org/10.1109/JDT.2016.2553219;"In this paper, we analyzed the effect of ocular dominance on touch positions when users touched a three-dimensional (3D) object on a two-dimensional (2D) touch panel while watching a 3D display. We performed a psychophysical experiment where eight subjects (four right-eye-dominant and four left-eyedominant) participated. When touching 3D objects with uncrossed disparities, touch positions were mainly influenced by ocular dominance and depth of the 3D image (P <; 10-189). For crossed disparities, touch positions were mainly influenced by ocular dominance (P <; 10-18). However, the depth of the 3D image had no significant effect on touch positions (P = 0.783). Our findings can help to design more accurate and comfortable interfaces for 3D systems with touch feedback.";0;0;0;0;0;0;0
Effect of eye dominance on the perception of stereoscopic 3D video;Amin Banitalebi-Dehkordi,Mahsa T. Pourazad,Panos Nasiopoulos,;2014;2014 IEEE International Conference on Image Processing (ICIP);4;https://doi.org/10.1109/ICIP.2014.7025704;Asymmetric schemes have widespread applications in the 3D video transmission pipeline. The significance of eye dominance becomes a concern when designing such schemes. In this paper, in order to investigate the effect of eye dominance on the perceptual 3D video quality, a database of representative asymmetric stereoscopic sequences is prepared and the overall 3D quality of these sequences is evaluated through subjective experiments. Experiment results showed that viewers find an asymmetric video more pleasant when the view with higher quality is projected to their dominant eye. Moreover, the eye dominance changes the mean opinion quality score by 16 % at most, a result caused by slight asymmetric video compression. For all other representative types of asymmetry, the statistical difference is much lower and in some cases even negligible.;0;0;0;0;0;0;0
